Title,Note,URL,Tags,Comment
"38°35'24.0""N 79°58'06.4""W",,"https://www.google.com/maps/search/38.589996,-79.968435",,
"38°36'29.0""N 79°52'52.1""W",,"https://www.google.com/maps/search/38.608051,-79.881147",,
"38°38'07.1""N 79°52'18.7""W",,"https://www.google.com/maps/search/38.63531,-79.87185",,
Lower Glady Dispersed Campground,,https://www.google.com/maps/place/Lower+Glady+Dispersed+Campground/data=!4m2!3m1!1s0x884adba5a4050245:0x2ba38f750837bbdf,,
"39°00'27.6""N 79°32'57.5""W",,"https://www.google.com/maps/search/39.00766,-79.5493",,
Camp Run Campground,,https://www.google.com/maps/place/Camp+Run+Campground/data=!4m2!3m1!1s0x89b4df09bbd927bb:0xd873749134809150,,
"39°03'57.5""N 79°18'05.9""W",,"https://www.google.com/maps/search/39.065981,-79.301634",,
"39°03'26.8""N 79°17'05.0""W",,"https://www.google.com/maps/search/39.057449,-79.284729",,
Fellowsville Park,,https://www.google.com/maps/place/Fellowsville+Park/data=!4m2!3m1!1s0x884a96df381c6557:0x94eeff042740b62a,,
Squirrel Gap Road Parking,,https://www.google.com/maps/place/Squirrel+Gap+Road+Parking/data=!4m2!3m1!1s0x89b5a170ed60ee03:0x9b8e4b4f9ffe4ae1,,
Hawk Recreation Area,,https://www.google.com/maps/place/Hawk+Recreation+Area/data=!4m2!3m1!1s0x89b59849c24a1c8f:0x7b56767af50419f5,,
"38°34'52.8""N 79°03'08.2""W",,"https://www.google.com/maps/search/38.5813317,-79.0522895",,
"38°34'38.6""N 79°02'13.5""W",,"https://www.google.com/maps/search/38.577388,-79.0370717",,
"38°35'41.9""N 79°04'15.6""W",,"https://www.google.com/maps/search/38.5949729,-79.0709855",,
"38°35'12.0""N 79°03'28.4""W",,"https://www.google.com/maps/search/38.58666,-79.05788",,
"Back Ridge Shadows, LLC",,"https://www.google.com/maps/place/Back+Ridge+Shadows,+LLC/data=!4m2!3m1!1s0x884b3b69458831a9:0x709c7c51506c2812",,
High Country Campground,,https://www.google.com/maps/place/High+Country+Campground/data=!4m2!3m1!1s0x8851cbc608acb34d:0x9f5ec4cdb03cb1be,,
Grindstone Campground,,https://www.google.com/maps/place/Grindstone+Campground/data=!4m2!3m1!1s0x8850360ea67bec69:0x5030a134052e7f48,,
Canaan Valley Resort Campground,,https://www.google.com/maps/place/Canaan+Valley+Resort+Campground/data=!4m2!3m1!1s0x884acdf0d0f24b77:0xaf4adeda53ebf6be,,
Gatewood Park Campground,,https://www.google.com/maps/place/Gatewood+Park+Campground/data=!4m2!3m1!1s0x884e07445f1b0473:0x626bd3ec0a300642,,
Summit Lake Campground,,https://www.google.com/maps/place/Summit+Lake+Campground/data=!4m2!3m1!1s0x884c754f43fede8b:0x177998bb70c41b80,,
Grayson Highlands State Park,,https://www.google.com/maps/place/Grayson+Highlands+State+Park/data=!4m2!3m1!1s0x8851b511be125827:0xab5aa209543e3e46,,
Bark Camp Recreation Area,,https://www.google.com/maps/place/Bark+Camp+Recreation+Area/data=!4m2!3m1!1s0x885ab8487ab04719:0xb4a28d34e3fff9d,,
Flag Rock Recreational Area,,https://www.google.com/maps/place/Flag+Rock+Recreational+Area/data=!4m2!3m1!1s0x885ac8bb9304b715:0x94a739a44803c5,,
High Knob Recreation Area,,https://www.google.com/maps/place/High+Knob+Recreation+Area/data=!4m2!3m1!1s0x885ac62fbae6c5f1:0x2353a235ffe4bacd,,
Fort Frederick Campground,,https://www.google.com/maps/place/Fort+Frederick+Campground/data=!4m2!3m1!1s0x89ca1ea846d8c79d:0x5c67dd53cb3e8c76,,
French Creek State Park Campground,,https://www.google.com/maps/place/French+Creek+State+Park+Campground/data=!4m2!3m1!1s0x89c663136f394057:0x17c69bc9b57ca236,,
Crooked Creek Campground,,https://www.google.com/maps/place/Crooked+Creek+Campground/data=!4m2!3m1!1s0x8834af275df5a7c5:0xb01c13d1d8f79056,,
Christopher Run Campground,,https://www.google.com/maps/place/Christopher+Run+Campground/data=!4m2!3m1!1s0x89b6aa3076951a17:0x5aee739e1d7c2998,,
Machicomoco State Park Campground,,https://www.google.com/maps/place/Machicomoco+State+Park+Campground/data=!4m2!3m1!1s0x89b0857d6bc3e63b:0xcf03af1948bb6cef,,
Newport News Park,,https://www.google.com/maps/place/Newport+News+Park/data=!4m2!3m1!1s0x89b07e0cedd1ad05:0xb876c85cbd53b901,,
Chippokes State Park,,https://www.google.com/maps/place/Chippokes+State+Park/data=!4m2!3m1!1s0x89b0641b420932bf:0x258502411d22ed95,,
Williamsburg Christian Retreat Center,,https://www.google.com/maps/place/Williamsburg+Christian+Retreat+Center/data=!4m2!3m1!1s0x89b0ed5b53c6cb0f:0x26b023ea226e739b,,
Buffalo Park and Campground,,https://www.google.com/maps/place/Buffalo+Park+and+Campground/data=!4m2!3m1!1s0x89ad8226ad0dfe01:0x99c009c013507245,,
Longwood Park,,https://www.google.com/maps/place/Longwood+Park/data=!4m2!3m1!1s0x89ad84b482b0f30f:0x57731c9ec02a76df,,
Rudds Creek Campground,,https://www.google.com/maps/place/Rudds+Creek+Campground/data=!4m2!3m1!1s0x89ad88d1f93ff3c1:0x7a32198a5fe66110,,
Goose Point Park,,https://www.google.com/maps/place/Goose+Point+Park/data=!4m2!3m1!1s0x8852875b55106f7f:0x6d201eba4e06b7ac,,
Salthouse Branch Park,,https://www.google.com/maps/place/Salthouse+Branch+Park/data=!4m2!3m1!1s0x88528115bd7a7d69:0x662c27d0f268199,,
Horseshoe Point Park,,https://www.google.com/maps/place/Horseshoe+Point+Park/data=!4m2!3m1!1s0x885280fa567f1179:0x854f538565e50a40,,
Gerald Freeman Campground,,https://www.google.com/maps/place/Gerald+Freeman+Campground/data=!4m2!3m1!1s0x884bc3fcfc82cabf:0x66af0a1e86280db,,
Battle Run Campground,,https://www.google.com/maps/place/Battle+Run+Campground/data=!4m2!3m1!1s0x884eac041ca4bd85:0x7a336c5b0e8239a,,
Bolar Mountain Recreation Area,,https://www.google.com/maps/place/Bolar+Mountain+Recreation+Area/data=!4m2!3m1!1s0x884c8e8f2caac05b:0x18c7fb33606867c8,,
Assateague State Park,,https://www.google.com/maps/place/Assateague+State+Park/data=!4m2!3m1!1s0x89b92f420ec3a5d5:0xcfef88407f8ed862,,
North Bend Park & Campground,,https://www.google.com/maps/place/North+Bend+Park+%26+Campground/data=!4m2!3m1!1s0x89ad8d26a27582ab:0xb592a9e40e1cd5fc,,
Crabtree Falls Campground,,https://www.google.com/maps/place/Crabtree+Falls+Campground/data=!4m2!3m1!1s0x885a09e21fd695a3:0xc14ccfe8096c04da,,
Lover's Leap Campground,,https://www.google.com/maps/place/Lover's+Leap+Campground/data=!4m2!3m1!1s0x885ae7d9b0b7276b:0x67e75c7ec9ac1314,,
"39°28'59.7""N 77°27'48.0""W",,"https://www.google.com/maps/search/39.483242,-77.463329",,
"39°08'49.4""N 78°05'17.7""W",,"https://www.google.com/maps/search/39.147061,-78.088242",,
San Carlos RV Park & Islands,,https://www.google.com/maps/place/San+Carlos+RV+Park+%26+Islands/data=!4m2!3m1!1s0x88db3c072bdd60fd:0x81d1454168c15950,,
Gulf Air,,https://www.google.com/maps/place/Gulf+Air/data=!4m2!3m1!1s0x88db3eba5daa8ddb:0xdd4456a143daad03,,
Koreshan State Park,,https://www.google.com/maps/place/Koreshan+State+Park/data=!4m2!3m1!1s0x88db16f0c2aa286d:0xb3c7cb4107c1b533,,
Periwinkle Park Campground,,https://www.google.com/maps/place/Periwinkle+Park+Campground/data=!4m2!3m1!1s0x88db3082c2a5dedf:0xc56b12a1de26f632,,
Ohiopyle State Park Kentuck Campground,,https://www.google.com/maps/place/Ohiopyle+State+Park+Kentuck+Campground/data=!4m2!3m1!1s0x883536ff3b22c497:0x18243d668735faf2,,
Laurel Hill State Park Campground,,https://www.google.com/maps/place/Laurel+Hill+State+Park+Campground/data=!4m2!3m1!1s0x89cad04a63a6b523:0xd7d985414263e175,,
Vermilion Travel Plaza,,https://www.google.com/maps/place/Vermilion+Travel+Plaza/data=!4m2!3m1!1s0x88309e2b16290a6f:0xdcf57e3220e47bf9,,
Findley State Park,,https://www.google.com/maps/place/Findley+State+Park/data=!4m2!3m1!1s0x8830a9d6fd706b7d:0x99efc614568a53fb,,
Silver Springs Campground,,https://www.google.com/maps/place/Silver+Springs+Campground/data=!4m2!3m1!1s0x8831240c1b0beecb:0x5c721703c97634f3,,
Wilderness State Park Campground,,https://www.google.com/maps/place/Wilderness+State+Park+Campground/data=!4m2!3m1!1s0x4d4a738bb50c840b:0x9ced0b2d54c80d25,,
Pokagon State Park Toboggan Run,,https://www.google.com/maps/place/Pokagon+State+Park+Toboggan+Run/data=!4m2!3m1!1s0x88162ece7358b6c5:0x293dcc5c15a9ec83,,
Harrison Lake State Park,,https://www.google.com/maps/place/Harrison+Lake+State+Park/data=!4m2!3m1!1s0x883dae14f6ba474b:0x7305dc2b2f107d3d,,
Indiana Dunes State Park Campground Showers and Bathrooms,,https://www.google.com/maps/place/Indiana+Dunes+State+Park+Campground+Showers+and+Bathrooms/data=!4m2!3m1!1s0x8811a4b6b5b971f5:0xa52f22f723a1c4c5,,
Straits State Park,,https://www.google.com/maps/place/Straits+State+Park/data=!4m2!3m1!1s0x4d35f42c25d45db7:0xb95fd35fc7cd2fb8,,
West Branch State Park Campground,,https://www.google.com/maps/place/West+Branch+State+Park+Campground/data=!4m2!3m1!1s0x883146f94c0d2825:0xe9f2265aa9c379c4,,
Covert Township Park,,https://www.google.com/maps/place/Covert+Township+Park/data=!4m2!3m1!1s0x8810b23326bbf773:0x8026daf558ddaecd,,
Van Buren State Park,,https://www.google.com/maps/place/Van+Buren+State+Park/data=!4m2!3m1!1s0x8810ad809ba45e51:0xd04020f96cc5140b,,
Illinois Beach State Park Campground,,https://www.google.com/maps/place/Illinois+Beach+State+Park+Campground/data=!4m2!3m1!1s0x880ff33dafa8f631:0xb0de79af695067fb,,
Warren Dunes State Park Campground,,https://www.google.com/maps/place/Warren+Dunes+State+Park+Campground/data=!4m2!3m1!1s0x8810e0876cb9f157:0xcfd25b246530842a,,
North Pointe RV Resort,,https://www.google.com/maps/place/North+Pointe+RV+Resort/data=!4m2!3m1!1s0x89ac12924a58710d:0x802661e6f1bc5f63,,
Kohler-Andrae State Park,,https://www.google.com/maps/place/Kohler-Andrae+State+Park/data=!4m2!3m1!1s0x8804a5be1df09ddd:0x532089e6ad278f9b,,
Point Beach Campground,,https://www.google.com/maps/place/Point+Beach+Campground/data=!4m2!3m1!1s0x881cccd80f9c73a3:0x3ace6b5830e8f00f,,
Hoeft State Park,,https://www.google.com/maps/place/Hoeft+State+Park/data=!4m2!3m1!1s0x4d3458cc5d702153:0xbfdb07b47690c39b,,
Maumee Bay State Park,,https://www.google.com/maps/place/Maumee+Bay+State+Park/data=!4m2!3m1!1s0x883b9cfbc9897cd3:0xe0b9c4b05aefdddd,,
Twelvemile Beach Campground,,https://www.google.com/maps/place/Twelvemile+Beach+Campground/data=!4m2!3m1!1s0x4d4eda8e93d40c01:0xfb086dd2b78844c,,
Munising Tourist Park Campground,,https://www.google.com/maps/place/Munising+Tourist+Park+Campground/data=!4m2!3m1!1s0x4d4e8c75726a268d:0x3e164c15a55a347c,,
Hurricane River Campground,,https://www.google.com/maps/place/Hurricane+River+Campground/data=!4m2!3m1!1s0x4d4ed0c28aeec811:0x14b2307865ab188f,,
Woodland Park Campground,,https://www.google.com/maps/place/Woodland+Park+Campground/data=!4m2!3m1!1s0x4d4ed06aaaaaaaab:0xcf4900ee2c27fae9,,
Harrisville State Park,,https://www.google.com/maps/place/Harrisville+State+Park/data=!4m2!3m1!1s0x882743290e8b247f:0xaf240d442485959e,,
Muskallonge Lake State Park,,https://www.google.com/maps/place/Muskallonge+Lake+State+Park/data=!4m2!3m1!1s0x4d491f26521912b5:0x63069d620bb4e195,,
Tawas Point Campground,,https://www.google.com/maps/place/Tawas+Point+Campground/data=!4m2!3m1!1s0x882729924e166933:0x3638e966b0f359b1,,
"41°12'54.9""N 80°18'48.1""W",,"https://www.google.com/maps/search/41.215237,-80.313365",,
Dunewood Campground,,https://www.google.com/maps/place/Dunewood+Campground/data=!4m2!3m1!1s0x8811a4280e1cb64b:0x2adf47d87854a167,,
Gamble Rogers,,https://www.google.com/maps/place/Gamble+Rogers/data=!4m2!3m1!1s0x88e6c104ea9dd99b:0x842c78070f56ff82,,
Cypress Glen Campground,,https://www.google.com/maps/place/Cypress+Glen+Campground/data=!4m2!3m1!1s0x88e7fd8baf944cb5:0xcb2e0eca5b730268,,
Hillsborough River State Park,,https://www.google.com/maps/place/Hillsborough+River+State+Park/data=!4m2!3m1!1s0x88c2b4c89a3fd72b:0xf59a82c2814509d3,,
Cheraw State Park,,https://www.google.com/maps/place/Cheraw+State+Park/data=!4m2!3m1!1s0x8855055dfef30f35:0x2dd6b4801b19ebe9,,
Jekyll Island Campground,,https://www.google.com/maps/place/Jekyll+Island+Campground/data=!4m2!3m1!1s0x88e4dbce991fefcb:0x6826b1ad6b8af1fc,,
Pocahontas State Park,,https://www.google.com/maps/place/Pocahontas+State+Park/data=!4m2!3m1!1s0x89b174c096ac64af:0x640d396ed12e82f,,
The Real Lake Aire RV Park,,https://www.google.com/maps/place/The+Real+Lake+Aire+RV+Park/data=!4m2!3m1!1s0x88fe81a06aa7559f:0xd87c71ca64c26fcd,,
Seven Points Campground,,https://www.google.com/maps/place/Seven+Points+Campground/data=!4m2!3m1!1s0x89cbe60183971c97:0xf2a1ab5c2a52c8d9,,
Geneva State Park Campground,,https://www.google.com/maps/place/Geneva+State+Park+Campground/data=!4m2!3m1!1s0x8831928282087c7b:0x17faf6a9027fc188,,
East Harbor State Park,,https://www.google.com/maps/place/East+Harbor+State+Park/data=!4m2!3m1!1s0x883a51eeb9f3a745:0x18872d177cdb83fc,,
Kelleys Island State Park,,https://www.google.com/maps/place/Kelleys+Island+State+Park/data=!4m2!3m1!1s0x883a59ed69ad4f57:0x48eecb6e65b644a4,,
South Bass Island State Park,,https://www.google.com/maps/place/South+Bass+Island+State+Park/data=!4m2!3m1!1s0x883a5431b5927b9d:0x828921ac9059d112,,
Yellow Creek Campground,,https://www.google.com/maps/place/Yellow+Creek+Campground/data=!4m2!3m1!1s0x89cb681222d20613:0x5b588c6b8135ee72,,
Blackwater Falls Campground,,https://www.google.com/maps/place/Blackwater+Falls+Campground/data=!4m2!3m1!1s0x884ac97e8085d529:0xeb9783794cf3597d,,
Holden Beach Fishing Pier,,https://www.google.com/maps/place/Holden+Beach+Fishing+Pier/data=!4m2!3m1!1s0x89009f86c468f5db:0x154bf59a7c8d8fd7,,
Carolina Beach State Park,,https://www.google.com/maps/place/Carolina+Beach+State+Park/data=!4m2!3m1!1s0x89a9f889fdba696f:0x90df10673313c0db,,
Cherry Hill Recreation Area,,https://www.google.com/maps/place/Cherry+Hill+Recreation+Area/data=!4m2!3m1!1s0x8858e34fd6a470e5:0xb70d40372c5b7671,,
Fore Lake Campground,,https://www.google.com/maps/place/Fore+Lake+Campground/data=!4m2!3m1!1s0x88e63684934c58d5:0x1574396c93b6d43d,,
Alexander Springs Recreation Area,,https://www.google.com/maps/place/Alexander+Springs+Recreation+Area/data=!4m2!3m1!1s0x88e70120cac48c9b:0xbaedd1d2f3502a13,,
Jack Hill State Park,,https://www.google.com/maps/place/Jack+Hill+State+Park/data=!4m2!3m1!1s0x88fa80c9e4bf0d1d:0x99f2e3dd03eb7d3c,,
Sexton Pond,,https://www.google.com/maps/place/Sexton+Pond/data=!4m2!3m1!1s0x885597c2c98e8afd:0xcdb64eabfa2594a7,,
Campbell's Lake,,https://www.google.com/maps/place/Campbell's+Lake/data=!4m2!3m1!1s0x88550edea746870b:0x1613df53d0811bad,,
Sugarloaf Mountain Recreation Area,,https://www.google.com/maps/place/Sugarloaf+Mountain+Recreation+Area/data=!4m2!3m1!1s0x8855a70588c2ea57:0x6b04014cdb5b6122,,
Sand Hills State Forest,,https://www.google.com/maps/place/Sand+Hills+State+Forest/data=!4m2!3m1!1s0x88550a0f19e2c9e7:0x61a714c1f1ef365c,,
Bradbury Mountain State Park Campground,,https://www.google.com/maps/place/Bradbury+Mountain+State+Park+Campground/data=!4m2!3m1!1s0x4cb27cefa6bf4f47:0x4e01d0159862ede3,,
Winslow Memorial Park,,https://www.google.com/maps/place/Winslow+Memorial+Park/data=!4m2!3m1!1s0x4cb2805382dcd3f3:0x3f08f38a208af1ca,,
Fort Dummer State Park,,https://www.google.com/maps/place/Fort+Dummer+State+Park/data=!4m2!3m1!1s0x89e11983983bf669:0x311734c098d1e27c,,
Spruce Run Recreation Area,,https://www.google.com/maps/place/Spruce+Run+Recreation+Area/data=!4m2!3m1!1s0x89c38a5c4f2f7327:0xcb3908e22c946f6a,,
Belle Isle State Park,,https://www.google.com/maps/place/Belle+Isle+State+Park/data=!4m2!3m1!1s0x89b0ae96fcfe015d:0xda1bcec8bc1e13ad,,
Kiptopeke State Park,,https://www.google.com/maps/place/Kiptopeke+State+Park/data=!4m2!3m1!1s0x89ba58ddc644a5b5:0x1969dab625a43e1c,,
Keystone State Park,,https://www.google.com/maps/place/Keystone+State+Park/data=!4m2!3m1!1s0x8834ccb41f4b67cb:0xe301b8aa3deca99c,,
Shawnee State Park,,https://www.google.com/maps/place/Shawnee+State+Park/data=!4m2!3m1!1s0x89ca5575ce6910cf:0xc5d10749beaff877,,
Santee State Park,,https://www.google.com/maps/place/Santee+State+Park/data=!4m2!3m1!1s0x88ff21b2ccbd7447:0x79d4e3bc1fdc7b6a,,
Camp Pedro,,https://www.google.com/maps/place/Camp+Pedro/data=!4m2!3m1!1s0x89aacdd551063447:0x9201294720d0a8cb,,
Arrowhead Campground,,https://www.google.com/maps/place/Arrowhead+Campground/data=!4m2!3m1!1s0x885480c22eed61f7:0x2a5991d0bb714b80,,
Little Pee Dee State Park,,https://www.google.com/maps/place/Little+Pee+Dee+State+Park/data=!4m2!3m1!1s0x89aab6963b713a2b:0xef63dbed3243cb79,,
Occoneechee State Park,,https://www.google.com/maps/place/Occoneechee+State+Park/data=!4m2!3m1!1s0x89ad85765bfa7f41:0xf6154b4dd4004d0f,,
Westmoreland State Park,,https://www.google.com/maps/place/Westmoreland+State+Park/data=!4m2!3m1!1s0x89b738d39352438f:0x3fe072f82f9d84ce,,
Oak Ridge Campground,,https://www.google.com/maps/place/Oak+Ridge+Campground/data=!4m2!3m1!1s0x89b6f7a9ca903891:0x716cd98afa0d873d,,
Robert W Craig Campground,,https://www.google.com/maps/place/Robert+W+Craig+Campground/data=!4m2!3m1!1s0x89b559fd9c68f7e1:0x5f34e2a019c93000,,
Breezy Point Beach & Campground,,https://www.google.com/maps/place/Breezy+Point+Beach+%26+Campground/data=!4m2!3m1!1s0x89b7812d5d0119f1:0xb441ef2f31807a1b,,
Coopers Rock State Forest,,https://www.google.com/maps/place/Coopers+Rock+State+Forest/data=!4m2!3m1!1s0x88356651efd1b587:0x724927f76f2f4cd1,,
Pohick Bay Regional Park,,https://www.google.com/maps/place/Pohick+Bay+Regional+Park/data=!4m2!3m1!1s0x89b7ab40a22cbbe1:0xdc45dd86971beb47,,
Bull Run Regional Park,,https://www.google.com/maps/place/Bull+Run+Regional+Park/data=!4m2!3m1!1s0x89b65caa6761b4e1:0xcf7f61c2b10581c3,,
Little Talbot Island State Park,,https://www.google.com/maps/place/Little+Talbot+Island+State+Park/data=!4m2!3m1!1s0x88e45191c58d3e9d:0x7bf68b83a9d3fa1,,
Lake Manatee State Park,,https://www.google.com/maps/place/Lake+Manatee+State+Park/data=!4m2!3m1!1s0x88c33109f8da5e53:0xe8bddb35c64b9ade,,
Little Manatee River State Park,,https://www.google.com/maps/place/Little+Manatee+River+State+Park/data=!4m2!3m1!1s0x88c32853b46f0e4d:0xedd90a686ce17981,,
Curry Hammock State Park,,https://www.google.com/maps/place/Curry+Hammock+State+Park/data=!4m2!3m1!1s0x88d0da0dec6f941f:0xac2bb0f8a534d3a,,
Long Key State Park,,https://www.google.com/maps/place/Long+Key+State+Park/data=!4m2!3m1!1s0x88d0cd54655c2e51:0x15e8f2219e7e2535,,
Ocracoke Campground,,https://www.google.com/maps/place/Ocracoke+Campground/data=!4m2!3m1!1s0x89a5d8366e5a2727:0xc327a110cac380ef,,
Cape Point Campground,,https://www.google.com/maps/place/Cape+Point+Campground/data=!4m2!3m1!1s0x89a4300b33dc4d19:0x9e7bca1c71784883,,
First Landing State Park Campground,,https://www.google.com/maps/place/First+Landing+State+Park+Campground/data=!4m2!3m1!1s0x89baed92d1a43e05:0x507fc293114b8e7c,,
Oceanside Drive-In Campground,,https://www.google.com/maps/place/Oceanside+Drive-In+Campground/data=!4m2!3m1!1s0x89b93000bc57efb3:0xee2b1b5fac5e9c6b,,
Wildwood State Park,,https://www.google.com/maps/place/Wildwood+State+Park/data=!4m2!3m1!1s0x89e860c5f052a685:0xed907b43a05a2f4f,,
Anastasia State Park,,https://www.google.com/maps/place/Anastasia+State+Park/data=!4m2!3m1!1s0x88e42768d2b404bf:0x9d524dcc94481e75,,
Fort Clinch State Park,,https://www.google.com/maps/place/Fort+Clinch+State+Park/data=!4m2!3m1!1s0x88e4fed1e73cd5c7:0xf72c46fc1102bcbc,,
Fort DeSoto County Park,,https://www.google.com/maps/place/Fort+DeSoto+County+Park/data=!4m2!3m1!1s0x88c31b2a2c170c19:0x446bb09aae995f30,,
Buttonwood Inlet RV Resort,,https://www.google.com/maps/place/Buttonwood+Inlet+RV+Resort/data=!4m2!3m1!1s0x88c31173f46c4511:0x27aff15a3e85a151,,
Buck Hall Recreation Area and Boat Landing,,https://www.google.com/maps/place/Buck+Hall+Recreation+Area+and+Boat+Landing/data=!4m2!3m1!1s0x88fe26ae453c46e9:0xed290eb78e5656e6,,
Douthat State Park,,https://www.google.com/maps/place/Douthat+State+Park/data=!4m2!3m1!1s0x884c94b909101215:0x8c88dec2a2fc7824,,
Rocky Gap State Park Campground,,https://www.google.com/maps/place/Rocky+Gap+State+Park+Campground/data=!4m2!3m1!1s0x89ca61200e38d449:0x588ada11ea1a8353,,
Lums Pond State Park,,https://www.google.com/maps/place/Lums+Pond+State+Park/data=!4m2!3m1!1s0x89c7a789666fd45b:0x94d4dca511b68c3d,,
Point Lookout State Park,,https://www.google.com/maps/place/Point+Lookout+State+Park/data=!4m2!3m1!1s0x89b9e4603c9ddf43:0x5e1371edf78c546e,,
Gambrill State Park,,https://www.google.com/maps/place/Gambrill+State+Park/data=!4m2!3m1!1s0x89c9dcc9a83be81f:0xbb9b10f21e188f1,,
Greenbrier State Park,,https://www.google.com/maps/place/Greenbrier+State+Park/data=!4m2!3m1!1s0x89c9e910f631306b:0xd5f60116797e9b4c,,
Cunningham Falls State Park,,https://www.google.com/maps/place/Cunningham+Falls+State+Park/data=!4m2!3m1!1s0x89c9c73c2c63d52d:0xd780995e3a34683a,,
Caledonia State Park,,https://www.google.com/maps/place/Caledonia+State+Park/data=!4m2!3m1!1s0x89c9a0d9277676c1:0xd691d45b4529c855,,
Codorus State Park Campground,,https://www.google.com/maps/place/Codorus+State+Park+Campground/data=!4m2!3m1!1s0x89c85b87f988db81:0xbdf365b81f4b31d9,,
Seawall Campground,,https://www.google.com/maps/place/Seawall+Campground/data=!4m2!3m1!1s0x4caea369ffed2745:0xc76897a9a1c160c5,,
Lorraine Park Campground Entrance,,https://www.google.com/maps/place/Lorraine+Park+Campground+Entrance/data=!4m2!3m1!1s0x89e30ecb02d1ac13:0xbfc1c2f290bfa5f3,,
Blackwoods Campground,,https://www.google.com/maps/place/Blackwoods+Campground/data=!4m2!3m1!1s0x4caec01b4f24996f:0xb6fede7192b08522,,
Elk Neck State Park,,https://www.google.com/maps/place/Elk+Neck+State+Park/data=!4m2!3m1!1s0x89c7bdc2e1c3f929:0x8b41ce77448b0f1c,,
Lampe Campground,,https://www.google.com/maps/place/Lampe+Campground/data=!4m2!3m1!1s0x882d7f9780843245:0x8ec26fbc019fc9b7,,
Wheel-In Campground,,https://www.google.com/maps/place/Wheel-In+Campground/data=!4m2!3m1!1s0x89cb5396e2fbda77:0x8b576f8cbe65806,,
Silver Canoe Campground,,https://www.google.com/maps/place/Silver+Canoe+Campground/data=!4m2!3m1!1s0x89cb542bb6b2117b:0xfb28cef6ad2f98cd,,
Bear Run Campground,,https://www.google.com/maps/place/Bear+Run+Campground/data=!4m2!3m1!1s0x8833818d6e2e2dad:0xf13dcdd339c7778d,,
Mercer / Grove City KOA Holiday,,https://www.google.com/maps/place/Mercer+%2F+Grove+City+KOA+Holiday/data=!4m2!3m1!1s0x88339f54e8a4d5d3:0x7d82a352346516f1,,
Mountain Top Campground,,https://www.google.com/maps/place/Mountain+Top+Campground/data=!4m2!3m1!1s0x8834976812eb55b9:0xb9c7d33d3ced159e,,
Loft Mountain Campground,,https://www.google.com/maps/place/Loft+Mountain+Campground/data=!4m2!3m1!1s0x89b37fab6be86721:0xb37a9e07abf44a4d,,
Big Meadows Campground,,https://www.google.com/maps/place/Big+Meadows+Campground/data=!4m2!3m1!1s0x89b4448b2cd01553:0xed208d61dff35e85,,
Shenandoah River State Park,,https://www.google.com/maps/place/Shenandoah+River+State+Park/data=!4m2!3m1!1s0x89b5b62e305c5e27:0x6ef4c7ff24318610,,
Lake Anna State Park,,https://www.google.com/maps/place/Lake+Anna+State+Park/data=!4m2!3m1!1s0x89b6aec764452f6f:0x20a110fd3f0634c5,,
Cape Henlopen State Park,,https://www.google.com/maps/place/Cape+Henlopen+State+Park/data=!4m2!3m1!1s0x89b8b6d449da5e37:0xef05ecc779df7a41,,
Grouseland Hospitality,,https://www.google.com/maps/place/Grouseland+Hospitality/data=!4m2!3m1!1s0x89ca46d3113afc9b:0xd7d0a1f2c20c2120,,
